STATE,A_MEDIAN,OCC_CAT,YEAR
Pennsylvania,28330,31,2016
Pennsylvania,36470,33,2016
Pennsylvania,19760,35,2016
Pennsylvania,25050,37,2016
Pennsylvania,22710,39,2016
Pennsylvania,26370,41,2016
Pennsylvania,33710,43,2016
Pennsylvania,27580,45,2016
Pennsylvania,45380,47,2016
Pennsylvania,43130,49,2016
Pennsylvania,35670,51,2016
Pennsylvania,32210,53,2016
Rhode Island,39730,00,2016
Rhode Island,115170,11,2016
Rhode Island,70400,13,2016
Rhode Island,84110,15,2016
Rhode Island,83580,17,2016
Rhode Island,70930,19,2016
Rhode Island,43770,21,2016
Rhode Island,74740,23,2016
Rhode Island,54040,25,2016
Rhode Island,48120,27,2016
Rhode Island,73050,29,2016
Rhode Island,29970,31,2016
Rhode Island,49240,33,2016
Rhode Island,21290,35,2016
Rhode Island,27190,37,2016
Rhode Island,24310,39,2016
Rhode Island,30140,41,2016
Rhode Island,37390,43,2016
Rhode Island,27960,45,2016
Rhode Island,48090,47,2016
Rhode Island,47170,49,2016
Rhode Island,34100,51,2016
Rhode Island,31430,53,2016
South Carolina,32140,00,2016
South Carolina,83100,11,2016
South Carolina,54750,13,2016
South Carolina,66270,15,2016
South Carolina,71370,17,2016
South Carolina,57550,19,2016
South Carolina,37430,21,2016
South Carolina,55280,23,2016
South Carolina,45440,25,2016
South Carolina,36330,27,2016
South Carolina,56870,29,2016
South Carolina,24500,31,2016
South Carolina,34270,33,2016
South Carolina,18780,35,2016
South Carolina,21220,37,2016
South Carolina,19600,39,2016
South Carolina,23260,41,2016
South Carolina,30720,43,2016
South Carolina,31710,45,2016
South Carolina,35760,47,2016
South Carolina,39560,49,2016
South Carolina,33820,51,2016
South Carolina,28270,53,2016
South Dakota,31590,00,2016
South Dakota,91800,11,2016
South Dakota,58090,13,2016
South Dakota,59550,15,2016
South Dakota,62590,17,2016
South Dakota,49970,19,2016
South Dakota,37980,21,2016
South Dakota,59820,23,2016
South Dakota,38800,25,2016
South Dakota,33590,27,2016
South Dakota,53450,29,2016
South Dakota,26280,31,2016
South Dakota,35790,33,2016
South Dakota,20000,35,2016
South Dakota,23410,37,2016
South Dakota,22820,39,2016
South Dakota,25970,41,2016
South Dakota,29110,43,2016
South Dakota,26040,45,2016
South Dakota,35620,47,2016
South Dakota,40920,49,2016
South Dakota,31170,51,2016
South Dakota,29240,53,2016
Tennessee,32800,00,2016
Tennessee,77680,11,2016
Tennessee,57130,13,2016
Tennessee,67990,15,2016
Tennessee,68170,17,2016
Tennessee,54870,19,2016
Tennessee,37670,21,2016
Tennessee,70500,23,2016
Tennessee,44810,25,2016
Tennessee,38800,27,2016
Tennessee,52850,29,2016
Tennessee,25100,31,2016
Tennessee,33120,33,2016
Tennessee,18880,35,2016
Tennessee,22390,37,2016
Tennessee,19900,39,2016
Tennessee,24720,41,2016
Tennessee,31200,43,2016
Tennessee,26910,45,2016
Tennessee,36620,47,2016
Tennessee,40910,49,2016
Tennessee,31200,51,2016
Tennessee,29320,53,2016
Texas,35480,00,2016
Texas,104370,11,2016
Texas,69070,13,2016
Texas,82690,15,2016
Texas,81860,17,2016
Texas,61260,19,2016
Texas,45010,21,2016
Texas,81000,23,2016
Texas,49060,25,2016
Texas,44560,27,2016
Texas,61630,29,2016
Texas,25530,31,2016
Texas,39290,33,2016
Texas,19520,35,2016
Texas,22120,37,2016
Texas,19100,39,2016
Texas,27290,41,2016
Texas,32880,43,2016
Texas,22820,45,2016
Texas,37350,47,2016
Texas,40450,49,2016
Texas,32490,51,2016
Texas,30930,53,2016
Utah,35010,00,2016
Utah,79430,11,2016
Utah,58610,13,2016
Utah,73370,15,2016
Utah,70840,17,2016
Utah,52640,19,2016
Utah,37290,21,2016
Utah,60720,23,2016
Utah,43100,25,2016
Utah,39150,27,2016
Utah,59220,29,2016
Utah,27440,31,2016
Utah,36250,33,2016
Utah,19840,35,2016
Utah,22590,37,2016
Utah,22360,39,2016
Utah,26690,41,2016
Utah,30880,43,2016
Utah,26220,45,2016
Utah,39920,47,2016
Utah,43980,49,2016
Utah,32360,51,2016
Utah,32010,53,2016
Vermont,37920,00,2016
Vermont,88670,11,2016
Vermont,59250,13,2016
Vermont,70810,15,2016
Vermont,67410,17,2016
Vermont,60590,19,2016
Vermont,37980,21,2016
Vermont,67380,23,2016
Vermont,43310,25,2016
Vermont,39660,27,2016
Vermont,64550,29,2016
Vermont,30000,31,2016
Vermont,38270,33,2016
Vermont,24740,35,2016
Vermont,27820,37,2016
Vermont,25980,39,2016
Vermont,27520,41,2016
Vermont,35410,43,2016
Vermont,30030,45,2016
Vermont,41620,47,2016
Vermont,43870,49,2016
Vermont,35090,51,2016
Vermont,33700,53,2016
Virginia,39070,00,2016
Virginia,119770,11,2016
Virginia,75430,13,2016
Virginia,95780,15,2016
Virginia,80320,17,2016
Virginia,76420,19,2016
Virginia,44900,21,2016
Virginia,91330,23,2016
Virginia,49350,25,2016
Virginia,50030,27,2016
Virginia,61530,29,2016
Virginia,27570,31,2016
Virginia,40580,33,2016
Virginia,20260,35,2016
Virginia,24240,37,2016
Virginia,21610,39,2016
Virginia,25580,41,2016
Virginia,34440,43,2016
Virginia,32010,45,2016
Virginia,40240,47,2016
Virginia,45250,49,2016
Virginia,33250,51,2016
Virginia,31340,53,2016
Washington,43400,00,2016
Washington,108810,11,2016
Washington,70020,13,2016
Washington,102080,15,2016
Washington,88680,17,2016
Washington,64180,19,2016
Washington,46520,21,2016
Washington,79500,23,2016
Washington,48840,25,2016
Washington,49540,27,2016
Washington,75110,29,2016
Washington,33390,31,2016
Washington,49500,33,2016
Washington,24400,35,2016
Washington,29420,37,2016
Washington,26590,39,2016
Washington,30990,41,2016
Washington,38070,43,2016
Washington,28420,45,2016
Washington,53200,47,2016
Washington,49500,49,2016
Washington,38900,51,2016
Washington,35300,53,2016
West Virginia,30760,00,2016
West Virginia,73990,11,2016
West Virginia,53990,13,2016
West Virginia,62380,15,2016
West Virginia,68860,17,2016
West Virginia,49630,19,2016
West Virginia,34010,21,2016
West Virginia,56840,23,2016
West Virginia,43310,25,2016
West Virginia,34700,27,2016
West Virginia,52860,29,2016
West Virginia,23670,31,2016
West Virginia,29770,33,2016
West Virginia,19500,35,2016
West Virginia,20960,37,2016
West Virginia,19480,39,2016
West Virginia,20750,41,2016
West Virginia,28130,43,2016
West Virginia,26860,45,2016
West Virginia,41270,47,2016
West Virginia,35580,49,2016
West Virginia,34090,51,2016
West Virginia,29180,53,2016
Wisconsin,36250,00,2016
Wisconsin,92090,11,2016
Wisconsin,58160,13,2016
Wisconsin,70030,15,2016
Wisconsin,66370,17,2016
Wisconsin,55760,19,2016
Wisconsin,40690,21,2016
Wisconsin,59760,23,2016
Wisconsin,45480,25,2016
Wisconsin,39640,27,2016
Wisconsin,62080,29,2016
Wisconsin,29970,31,2016
Wisconsin,38190,33,2016
Wisconsin,19290,35,2016
Wisconsin,23880,37,2016
Wisconsin,22580,39,2016
Wisconsin,26470,41,2016
Wisconsin,33840,43,2016
Wisconsin,30760,45,2016
Wisconsin,48610,47,2016
Wisconsin,43580,49,2016
Wisconsin,35280,51,2016
Wisconsin,32780,53,2016
Wyoming,38710,00,2016
Wyoming,87130,11,2016
Wyoming,59250,13,2016
Wyoming,58570,15,2016
Wyoming,71460,17,2016
Wyoming,53870,19,2016
Wyoming,45610,21,2016
Wyoming,62690,23,2016
Wyoming,46970,25,2016
Wyoming,35530,27,2016
Wyoming,61090,29,2016
Wyoming,29330,31,2016
Wyoming,41090,33,2016
Wyoming,20600,35,2016
Wyoming,25900,37,2016
Wyoming,23660,39,2016
Wyoming,26430,41,2016
Wyoming,33410,43,2016
Wyoming,29590,45,2016
Wyoming,47590,47,2016
Wyoming,51570,49,2016
Wyoming,48760,51,2016
Wyoming,39950,53,2016
Guam,26570,00,2016
Guam,57500,11,2016
Guam,46720,13,2016
Guam,45510,15,2016
Guam,48550,17,2016
Guam,48030,19,2016
Guam,43460,21,2016
Guam,59100,23,2016
Guam,38430,25,2016
Guam,26730,27,2016
Guam,44910,29,2016
Guam,23190,31,2016
Guam,33300,33,2016
Guam,19010,35,2016
Guam,19070,37,2016
Guam,19350,39,2016
Guam,19630,41,2016
Guam,24290,43,2016
Guam,23990,45,2016
Guam,29140,47,2016
Guam,29560,49,2016
Guam,26510,51,2016
Guam,22540,53,2016
Puerto Rico,20240,00,2016
Puerto Rico,59250,11,2016
Puerto Rico,32400,13,2016
Puerto Rico,39240,15,2016
Puerto Rico,50220,17,2016
Puerto Rico,39400,19,2016
Puerto Rico,26890,21,2016
Puerto Rico,56890,23,2016
Puerto Rico,32700,25,2016
Puerto Rico,25720,27,2016
Puerto Rico,28800,29,2016
Puerto Rico,18600,31,2016
Puerto Rico,22210,33,2016
Puerto Rico,18070,35,2016
Puerto Rico,18430,37,2016
Puerto Rico,18210,39,2016
Puerto Rico,18710,41,2016
Puerto Rico,20020,43,2016
Puerto Rico,18420,45,2016
Puerto Rico,18600,47,2016
Puerto Rico,22090,49,2016
Puerto Rico,19430,51,2016
Puerto Rico,18560,53,2016
Virgin Islands,29420,00,2016
Virgin Islands,59080,11,2016
Virgin Islands,48980,13,2016
Virgin Islands,49300,15,2016
Virgin Islands,57640,17,2016
Virgin Islands,44010,19,2016
Virgin Islands,38910,21,2016
Virgin Islands,72750,23,2016
Virgin Islands,38630,25,2016
Virgin Islands,43590,27,2016
Virgin Islands,52540,29,2016
Virgin Islands,27160,31,2016
Virgin Islands,29350,33,2016
Virgin Islands,19840,35,2016
Virgin Islands,21950,37,2016
Virgin Islands,20310,39,2016
Virgin Islands,22000,41,2016
Virgin Islands,28890,43,2016
Virgin Islands,29480,45,2016
Virgin Islands,39420,47,2016
Virgin Islands,34200,49,2016
Virgin Islands,27150,51,2016
Virgin Islands,24000,53,2016
Alabama,32800,00,2017
Alabama,96980,11,2017
Alabama,64350,13,2017
Alabama,77590,15,2017
Alabama,83660,17,2017
Alabama,56330,19,2017
Alabama,42040,21,2017
Alabama,64360,23,2017
Alabama,46290,25,2017
Alabama,35930,27,2017
Alabama,52530,29,2017
Alabama,24110,31,2017
Alabama,34270,33,2017
Alabama,19010,35,2017
Alabama,22370,37,2017
Alabama,19250,39,2017
Alabama,23720,41,2017
Alabama,31090,43,2017
Alabama,31070,45,2017
Alabama,37380,47,2017
Alabama,42940,49,2017
Alabama,30510,51,2017
Alabama,28170,53,2017
Alaska,47560,00,2017
Alaska,96870,11,2017
Alaska,73480,13,2017
Alaska,76800,15,2017
Alaska,95340,17,2017
Alaska,71320,19,2017
Alaska,48850,21,2017
Alaska,88380,23,2017
Alaska,60490,25,2017
Alaska,47570,27,2017
Alaska,81960,29,2017
Alaska,39730,31,2017
Alaska,54880,33,2017
Alaska,24730,35,2017
Alaska,31730,37,2017
Alaska,30530,39,2017
Alaska,29530,41,2017
Alaska,41390,43,2017
Alaska,36280,45,2017
Alaska,64550,47,2017
Alaska,60350,49,2017
Alaska,35440,51,2017
Alaska,45590,53,2017
Arizona,36270,00,2017
Arizona,85830,11,2017
Arizona,61510,13,2017
Arizona,79550,15,2017
Arizona,76770,17,2017
Arizona,55820,19,2017
Arizona,39140,21,2017
Arizona,76800,23,2017
Arizona,40810,25,2017
Arizona,43010,27,2017
Arizona,68730,29,2017
Arizona,29490,31,2017
Arizona,41870,33,2017
Arizona,21710,35,2017
Arizona,24200,37,2017
Arizona,23290,39,2017
Arizona,26080,41,2017
Arizona,33950,43,2017
Arizona,21410,45,2017
Arizona,40490,47,2017
Arizona,42080,49,2017
Arizona,32910,51,2017
Arizona,31190,53,2017
Arkansas,30810,00,2017
Arkansas,74250,11,2017
Arkansas,55220,13,2017
Arkansas,64850,15,2017
Arkansas,64550,17,2017
Arkansas,51480,19,2017
Arkansas,36720,21,2017
Arkansas,52560,23,2017
Arkansas,43270,25,2017
Arkansas,38190,27,2017
Arkansas,51160,29,2017
Arkansas,23890,31,2017
Arkansas,33250,33,2017
Arkansas,19350,35,2017
Arkansas,21270,37,2017
Arkansas,19980,39,2017
Arkansas,23050,41,2017
Arkansas,29410,43,2017
Arkansas,27210,45,2017
Arkansas,34710,47,2017
Arkansas,38180,49,2017
Arkansas,29740,51,2017
Arkansas,28880,53,2017
California,40980,00,2017
California,115350,11,2017
California,73930,13,2017
California,100480,15,2017
California,94520,17,2017
California,75680,19,2017
California,49360,21,2017
California,103450,23,2017
California,54460,25,2017
California,58300,27,2017
California,85300,29,2017
California,34010,31,2017
California,47250,33,2017
California,24530,35,2017
California,29270,37,2017
California,24330,39,2017
California,30010,41,2017
California,38230,43,2017
California,23590,45,2017
California,53440,47,2017
California,48960,49,2017
California,31900,51,2017
California,31230,53,2017
Colorado,40880,00,2017
Colorado,113520,11,2017
Colorado,69920,13,2017
Colorado,92520,15,2017
Colorado,81460,17,2017
Colorado,66680,19,2017
Colorado,46560,21,2017
Colorado,83710,23,2017
Colorado,46730,25,2017
Colorado,44500,27,2017
Colorado,70060,29,2017
Colorado,32320,31,2017
Colorado,41530,33,2017
Colorado,21940,35,2017
Colorado,27300,37,2017
Colorado,24350,39,2017
Colorado,30800,41,2017
Colorado,36690,43,2017
Colorado,26450,45,2017
Colorado,44950,47,2017
Colorado,47250,49,2017
Colorado,35030,51,2017
Colorado,34150,53,2017
Connecticut,45870,00,2017
Connecticut,119510,11,2017
Connecticut,74700,13,2017
Connecticut,88330,15,2017
Connecticut,84340,17,2017
Connecticut,75030,19,2017
Connecticut,53240,21,2017
Connecticut,83180,23,2017
Connecticut,60140,25,2017
Connecticut,51880,27,2017
Connecticut,77010,29,2017
Connecticut,33280,31,2017
Connecticut,52320,33,2017
Connecticut,23470,35,2017
Connecticut,30590,37,2017
Connecticut,26100,39,2017
Connecticut,30310,41,2017
Connecticut,40710,43,2017
Connecticut,28150,45,2017
Connecticut,55020,47,2017
Connecticut,52130,49,2017
Connecticut,39400,51,2017
Connecticut,34860,53,2017
Delaware,38850,00,2017
Delaware,123000,11,2017
Delaware,70300,13,2017
Delaware,90040,15,2017
Delaware,83860,17,2017
Delaware,73360,19,2017
Delaware,43080,21,2017
Delaware,84450,23,2017
Delaware,51830,25,2017
Delaware,41780,27,2017
Delaware,69600,29,2017
Delaware,30560,31,2017
Delaware,36050,33,2017
Delaware,21170,35,2017
Delaware,26640,37,2017
Delaware,23550,39,2017
Delaware,25280,41,2017
Delaware,35640,43,2017
Delaware,31290,45,2017
Delaware,47290,47,2017
Delaware,47730,49,2017
Delaware,30580,51,2017
Delaware,29780,53,2017
District of Columbia,70340,00,2017
District of Columbia,137130,11,2017
District of Columbia,92910,13,2017
District of Columbia,106240,15,2017
District of Columbia,105080,17,2017
District of Columbia,101450,19,2017
District of Columbia,56330,21,2017
District of Columbia,155920,23,2017
District of Columbia,66900,25,2017
District of Columbia,79930,27,2017
District of Columbia,79150,29,2017
District of Columbia,30090,31,2017
District of Columbia,56220,33,2017
District of Columbia,26840,35,2017
District of Columbia,30680,37,2017
District of Columbia,29730,39,2017
District of Columbia,31510,41,2017
District of Columbia,48650,43,2017
District of Columbia,42400,45,2017
District of Columbia,52450,47,2017
District of Columbia,55990,49,2017
District of Columbia,52060,51,2017
District of Columbia,38280,53,2017
Florida,33420,00,2017
Florida,94700,11,2017
Florida,60420,13,2017
Florida,71670,15,2017
Florida,67830,17,2017
Florida,54800,19,2017
Florida,39460,21,2017
Florida,64740,23,2017
Florida,44690,25,2017
Florida,42750,27,2017
Florida,59680,29,2017
Florida,27880,31,2017
Florida,34710,33,2017
Florida,21100,35,2017
Florida,23330,37,2017
Florida,22610,39,2017
Florida,25260,41,2017
Florida,31690,43,2017
Florida,21400,45,2017
Florida,36350,47,2017
Florida,38690,49,2017
Florida,30220,51,2017
Florida,28680,53,2017
Georgia,35040,00,2017
Georgia,100740,11,2017
Georgia,64210,13,2017
Georgia,81930,15,2017
Georgia,73690,17,2017
Georgia,58170,19,2017
Georgia,41820,21,2017
Georgia,75270,23,2017
Georgia,47310,25,2017
Georgia,46390,27,2017
Georgia,60330,29,2017
Georgia,27380,31,2017
Georgia,35510,33,2017
Georgia,18960,35,2017
Georgia,23490,37,2017
Georgia,21430,39,2017
Georgia,24480,41,2017
Georgia,32580,43,2017
Georgia,24790,45,2017
Georgia,37340,47,2017
Georgia,42110,49,2017
Georgia,30640,51,2017
Georgia,29550,53,2017
Hawaii,41650,00,2017
Hawaii,92600,11,2017
Hawaii,63760,13,2017
Hawaii,77450,15,2017
Hawaii,79900,17,2017
Hawaii,65440,19,2017
Hawaii,50720,21,2017
Hawaii,78920,23,2017
Hawaii,48320,25,2017
Hawaii,47860,27,2017
Hawaii,84710,29,2017
Hawaii,33350,31,2017
Hawaii,42470,33,2017
Hawaii,27330,35,2017
Hawaii,34800,37,2017
Hawaii,26690,39,2017
Hawaii,27670,41,2017
Hawaii,37800,43,2017
Hawaii,35870,45,2017
Hawaii,64300,47,2017
Hawaii,53540,49,2017
Hawaii,36490,51,2017
Hawaii,36740,53,2017
Idaho,33250,00,2017
Idaho,70380,11,2017
Idaho,56400,13,2017
Idaho,66290,15,2017
Idaho,75880,17,2017
Idaho,49770,19,2017
Idaho,40540,21,2017
Idaho,62020,23,2017
Idaho,35440,25,2017
Idaho,33010,27,2017
Idaho,61400,29,2017
Idaho,27980,31,2017
Idaho,38390,33,2017
Idaho,19180,35,2017
Idaho,23930,37,2017
Idaho,21860,39,2017
Idaho,25200,41,2017
Idaho,31290,43,2017
Idaho,23740,45,2017
Idaho,37970,47,2017
Idaho,40480,49,2017
Idaho,32160,51,2017
Idaho,31450,53,2017
Illinois,38870,00,2017
Illinois,96890,11,2017
Illinois,65380,13,2017
Illinois,83470,15,2017
Illinois,77860,17,2017
Illinois,62960,19,2017
Illinois,42990,21,2017
Illinois,85940,23,2017
Illinois,48830,25,2017
Illinois,45370,27,2017
Illinois,64740,29,2017
Illinois,27690,31,2017
Illinois,43010,33,2017
Illinois,20890,35,2017
Illinois,27550,37,2017
Illinois,23100,39,2017
Illinois,27560,41,2017
Illinois,35020,43,2017
Illinois,29370,45,2017
Illinois,65620,47,2017
Illinois,47140,49,2017
Illinois,33680,51,2017
Illinois,30890,53,2017
Indiana,34590,00,2017
Indiana,81220,11,2017
Indiana,57910,13,2017
Indiana,69080,15,2017
Indiana,68500,17,2017
Indiana,51970,19,2017
Indiana,38400,21,2017
Indiana,64820,23,2017
Indiana,41190,25,2017
Indiana,36640,27,2017
Indiana,57560,29,2017
Indiana,27510,31,2017
Indiana,35840,33,2017
Indiana,19360,35,2017
Indiana,24410,37,2017
Indiana,21300,39,2017
Indiana,24610,41,2017
Indiana,32340,43,2017
Indiana,26370,45,2017
Indiana,45480,47,2017
Indiana,42020,49,2017
Indiana,34310,51,2017
Indiana,31230,53,2017
Iowa,35930,00,2017
Iowa,83820,11,2017
Iowa,59710,13,2017
Iowa,74000,15,2017
Iowa,66790,17,2017
Iowa,55400,19,2017
Iowa,39620,21,2017
Iowa,59240,23,2017
Iowa,43820,25,2017
Iowa,34820,27,2017
Iowa,56120,29,2017
Iowa,29330,31,2017
Iowa,40530,33,2017
Iowa,19840,35,2017
Iowa,25330,37,2017
Iowa,23150,39,2017
Iowa,24990,41,2017
Iowa,34200,43,2017
Iowa,31880,45,2017
Iowa,42880,47,2017
Iowa,43770,49,2017
Iowa,34640,51,2017
Iowa,34240,53,2017
Kansas,35150,00,2017
Kansas,89050,11,2017
Kansas,60550,13,2017
Kansas,69460,15,2017
Kansas,72560,17,2017
Kansas,58110,19,2017
Kansas,38610,21,2017
Kansas,58200,23,2017
Kansas,41120,25,2017
Kansas,37840,27,2017
Kansas,55730,29,2017
Kansas,25930,31,2017
Kansas,35940,33,2017
Kansas,19460,35,2017
Kansas,24380,37,2017
Kansas,21560,39,2017
Kansas,25350,41,2017
Kansas,32270,43,2017
Kansas,31020,45,2017
Kansas,39910,47,2017
Kansas,42860,49,2017
Kansas,35820,51,2017
Kansas,33360,53,2017
Kentucky,33790,00,2017
Kentucky,80470,11,2017
Kentucky,56670,13,2017
Kentucky,65270,15,2017
Kentucky,68870,17,2017
Kentucky,54080,19,2017
Kentucky,38820,21,2017
Kentucky,60780,23,2017
Kentucky,49620,25,2017
Kentucky,37620,27,2017
Kentucky,56440,29,2017
Kentucky,27460,31,2017
Kentucky,32040,33,2017
Kentucky,19120,35,2017
Kentucky,23690,37,2017
Kentucky,22120,39,2017
Kentucky,23510,41,2017
Kentucky,30910,43,2017
Kentucky,26770,45,2017
Kentucky,42300,47,2017
Kentucky,42530,49,2017
Kentucky,34670,51,2017
Kentucky,30400,53,2017
Louisiana,32490,00,2017
Louisiana,80590,11,2017
Louisiana,54410,13,2017
Louisiana,58510,15,2017
Louisiana,74750,17,2017
Louisiana,57270,19,2017
Louisiana,40540,21,2017
Louisiana,59820,23,2017
Louisiana,45250,25,2017
Louisiana,37660,27,2017
Louisiana,53290,29,2017
Louisiana,22990,31,2017
Louisiana,32360,33,2017
Louisiana,18750,35,2017
Louisiana,20650,37,2017
Louisiana,19210,39,2017
Louisiana,22910,41,2017
Louisiana,29560,43,2017
Louisiana,31830,45,2017
Louisiana,41980,47,2017
Louisiana,40180,49,2017
Louisiana,39670,51,2017
Louisiana,30920,53,2017
Maine,36210,00,2017
Maine,82710,11,2017
Maine,60340,13,2017
Maine,69910,15,2017
Maine,71800,17,2017
Maine,56090,19,2017
Maine,43390,21,2017
Maine,58900,23,2017
Maine,44960,25,2017
Maine,33730,27,2017
Maine,62560,29,2017
Maine,28970,31,2017
Maine,36670,33,2017
Maine,21900,35,2017
Maine,27350,37,2017
Maine,23900,39,2017
Maine,25650,41,2017
Maine,33940,43,2017
Maine,34760,45,2017
Maine,39740,47,2017
Maine,42670,49,2017
Maine,36470,51,2017
Maine,31460,53,2017
Maryland,43840,00,2017
Maryland,116820,11,2017
Maryland,75330,13,2017
Maryland,95840,15,2017
Maryland,91350,17,2017
Maryland,81690,19,2017
Maryland,47370,21,2017
Maryland,67330,23,2017
Maryland,57040,25,2017
Maryland,52860,27,2017
Maryland,73290,29,2017
Maryland,30850,31,2017
Maryland,45320,33,2017
Maryland,21610,35,2017
Maryland,26600,37,2017
Maryland,23970,39,2017
Maryland,27180,41,2017
Maryland,37450,43,2017
Maryland,33480,45,2017
Maryland,45210,47,2017
Maryland,49470,49,2017
Maryland,35220,51,2017
Maryland,34370,53,2017
Massachusetts,47440,00,2017
Massachusetts,113210,11,2017
Massachusetts,74870,13,2017
Massachusetts,92400,15,2017
Massachusetts,85970,17,2017
Massachusetts,74250,19,2017
Massachusetts,43470,21,2017
Massachusetts,97810,23,2017
Massachusetts,60720,25,2017
Massachusetts,56310,27,2017
Massachusetts,79070,29,2017
Massachusetts,33130,31,2017
Massachusetts,53900,33,2017
Massachusetts,25350,35,2017
Massachusetts,34040,37,2017
Massachusetts,28810,39,2017
Massachusetts,29890,41,2017
Massachusetts,40820,43,2017
Massachusetts,29520,45,2017
Massachusetts,57450,47,2017
Massachusetts,52130,49,2017
Massachusetts,37460,51,2017
Massachusetts,34180,53,2017
Michigan,36650,00,2017
Michigan,100770,11,2017
Michigan,63920,13,2017
Michigan,75670,15,2017
Michigan,79240,17,2017
